word,label,y
감탄하다,positive,1
감탄할,positive,1
감탄할 때,positive,1
감회가 새롭거나,positive,1
감회에 젖음,positive,1
값을 매길 수 없을 만큼,positive,1
값진,positive,1
강인한,positive,1
강추,positive,1
강하게 만들다,positive,1
강하고 야무지게,positive,1
강하고 야무지다,positive,1
강하고 튼튼하게,positive,1
개선,positive,1
개선 방도를,positive,1
개선하다,positive,1
개선함,positive,1
개운하게,positive,1
개운하고,positive,1
개운하고 시원한,positive,1
개운하고 홀가분해지다,positive,1
개운하다,positive,1
개이득,positive,1
거듭 따뜻이,positive,1
거뜬하다,positive,1
거룩한,positive,1
거룩한 모습,positive,1
거룩한 사람,positive,1
거볍고 온화하게,positive,1
거부감 없이,positive,1
거슬림이 없이,positive,1
거짓을 버리고,positive,1
거짓이 없고,positive,1
거짓이 없다,positive,1
거짓이 없이,positive,1
거침새가 없고,positive,1
걱정 없이,positive,1
걱정이 없고,positive,1
건강에 좋은,positive,1
건강하고,positive,1
건강하고 온전하다,positive,1
건강하고 온전한,positive,1
건강하다,positive,1
건강하여,positive,1
건강하여 아름다운,positive,1
건강한,positive,1
건장하다,positive,1
건장한,positive,1
건장한 모양,positive,1
건전하고,positive,1
건전하고 착실한,positive,1
건전한,positive,1
건전함,positive,1
건정히,positive,1
검소한,positive,1
것보다 낫다,positive,1
것이 깨끗하고,positive,1
것이 해결되어,positive,1
게을리하지 않고,positive,1
결함이 없이,positive,1
겸손하고 예의,positive,1
겸손하고 예의 바른,positive,1
겸손하다,positive,1
겸손한,positive,1
경건하다,positive,1
경사스러운,positive,1
경사스러운 일을,positive,1
경이로운,positive,1
경이롭다,positive,1
경치 좋은,positive,1
경치가 뛰어나거나,positive,1
경치가 맑고,positive,1
경치가 아름다움을,positive,1
경치가 아름답다,positive,1
경치가 좋거나,positive,1
경치도 좋음,positive,1
경치를 즐기는,positive,1
경쾌하다,positive,1
계급을 올림,positive,1
계급이 오름,positive,1
계속 흥겹게,positive,1
고결 함,positive,1
고결한 풍채를,positive,1
고귀한,positive,1
고귀한 사람,positive,1
고급,positive,1
고급스럽다,positive,1
고급지다,positive,1
고르고,positive,1
고르고 반듯하게,positive,1
고르고 야무지다,positive,1
고르다,positive,1
고마운,positive,1
고마운 마음,positive,1
고마운 마음이,positive,1
고마움,positive,1
고마움을,positive,1
고마움을 깊이,positive,1
고마움을 나타내거나,positive,1
고마움을 나타내는,positive,1
고마워하다,positive,1
고맙게,positive,1
고맙게 베풀어,positive,1
고맙게 여기는,positive,1
고맙게 여기다,positive,1
고맙게 여김,positive,1
고맙다,positive,1
고백,positive,1
고분고분하게,positive,1
고분고분하고,positive,1
고분고분하고 온순하게,positive,1
고분고분하고 온순하다,positive,1
고분고분하다,positive,1
고상하다,positive,1
고상한,positive,1
고상한 기질과,positive,1
고상한 인품을,positive,1
고상한 풍채,positive,1
고성능,positive,1
고요하고 아름다운,positive,1
고운,positive,1
고운 빛깔,positive,1
고움,positive,1
고치어 바로잡다,positive,1
고품질,positive,1
곱거나,positive,1
곱게,positive,1
곱게 꾸며,positive,1
곱게 피어나는,positive,1
곱게 피어나다,positive,1
곱고,positive,1
곱고 바르며,positive,1
곱고 보드라운,positive,1
곱고 보드랍다,positive,1
곱고 아름답다,positive,1
곱다,positive,1
곱살스러우면서도,positive,1
곱살스러우면서도 트인,positive,1
곱살스럽게,positive,1
곱살스레,positive,1
곱절 용감하다,positive,1
공경의,positive,1
공경의 예를,positive,1
공경하는,positive,1
공경하는 마음으로,positive,1
공경하다,positive,1
공경하며,positive,1
공경하여,positive,1
공경하여 모시다,positive,1
공경할,positive,1
공경할 만하다,positive,1
공기가 상쾌하다,positive,1
공덕으로,positive,1
공덕을,positive,1
공덕을 칭송하는,positive,1
공덕의 힘,positive,1
공손하게,positive,1
공손함을,positive,1
공손함을 더하여,positive,1
공손히,positive,1
공손히 진찰하다,positive,1
공익을,positive,1
공익을 목적으로,positive,1
공적이 많은,positive,1
공정하다,positive,1
공정하여,positive,1
공정함,positive,1
과거에 급제하여,positive,1
관심이나 좋아하는,positive,1
광명이,positive,1
굉장하게,positive,1
굉장하다,positive,1
교리에 밝고,positive,1
굳세거나,positive,1
굳세게,positive,1
굳세게 함,positive,1
굳세고,positive,1
굳세고 야무지다,positive,1
굳세다,positive,1
굳센 기상이,positive,1
굵고 시원시원한,positive,1
귀에 즐거움과,positive,1
귀여운,positive,1
귀여운 느낌이,positive,1
귀여운 데가,positive,1
귀여워하거나,positive,1
귀여워하거나 즐김,positive,1
귀여워하다,positive,1
귀여워할,positive,1
귀여워할 때,positive,1
귀염성,positive,1
귀염성스럽다,positive,1
귀염성스레,positive,1
귀염을,positive,1
귀염을 받을,positive,1
귀엽게,positive,1
귀엽게 걷는,positive,1
귀엽게 걷다,positive,1
귀엽게 기울어지는,positive,1
귀엽게 기울어지다,positive,1
귀엽게 놀리며,positive,1
귀엽게 떠서,positive,1
귀엽게 여기다,positive,1
귀엽게 움직이는,positive,1
귀엽게 움직이다,positive,1
귀엽게 움직이며,positive,1
귀엽게 웃는,positive,1
귀엽게 웃다,positive,1
귀엽게 이르는,positive,1
귀엽게 흔들리는,positive,1
귀엽게 흔들리다,positive,1
귀엽고,positive,1
귀엽고 보드랍게,positive,1
귀엽고 탐스러운,positive,1
귀엽고 탐스럽다,positive,1
귀엽고 환하게,positive,1
귀엽다,positive,1
귀엽도록,positive,1
귀엽도록 보드랍고,positive,1
귀요미,positive,1
귀중하게,positive,1
귀중하다,positive,1
귀중한,positive,1
귀중한 보배,positive,1
귀중한 자원이라는,positive,1
귀중히,positive,1
귀중히 여기는,positive,1
귀중히 여기다,positive,1
귀하게,positive,1
귀하고,positive,1
귀하고 값진,positive,1
귀하고 중요하게,positive,1
귀하고 중요하다,positive,1
귀하다,positive,1
귀하며,positive,1
귀한,positive,1
그 감동,positive,1
그 긍지,positive,1
그 사랑,positive,1
그린라이트,positive,1
극진하게,positive,1
극진하다,positive,1
극진한 데가,positive,1
근사하다,positive,1
근심 없이,positive,1
근심이나 걱정이 없고,positive,1
근하다,positive,1
긍가하다,positive,1
긍정적으로,positive,1
긍정적으로 강조하는,positive,1
긍정적이고,positive,1
긍정적이고 좋다,positive,1
긍정적인,positive,1
긍정적인 범위에,positive,1
긍정적인 태도,positive,1
긍정적인 효과를,positive,1
긍정하는,positive,1
긍정하는 뜻으로,positive,1
긍정할,positive,1
긍정할 때,positive,1
긍정할 때에,positive,1
긍지,positive,1
긍지를,positive,1
긍지를 가지는,positive,1
긍지를 가짐,positive,1
기대 이상으로,positive,1
기대 이상이다,positive,1
기대되는,positive,1
기대할 만한,positive,1
기둥처럼 든든히,positive,1
기미하다,positive,1
기분 좋은,positive,1
기분이 좋게,positive,1
기분이 좋다,positive,1
기분이 좋은,positive,1
기분이 좋을,positive,1
기뻐,positive,1
기뻐서,positive,1
기뻐서 웃는,positive,1
기뻐하고,positive,1
기뻐하고 즐거워하다,positive,1
기뻐하고 즐거워한다는,positive,1
기뻐하고 즐거워함,positive,1
기뻐하는,positive,1
기뻐하다,positive,1
기뻐함과,positive,1
기뻐함과 즐거워함,positive,1
기쁘거나,positive,1
기쁘거나 만족스럽거나,positive,1
기쁘거나 즐거운,positive,1
기쁘거나 흥분하여,positive,1
기쁘게,positive,1
기쁘게 여기다,positive,1
기쁘고,positive,1
기쁘고 만족스럽다,positive,1
기쁘다,positive,1
기쁜,positive,1
기쁜 마음,positive,1
기쁜 마음으로,positive,1
기쁜 마음을,positive,1
기쁜 빛,positive,1
기쁜 빛을,positive,1
기쁜 일이,positive,1
기쁨,positive,1
기쁨과,positive,1
기쁨과 즐거움,positive,1
기쁨을,positive,1
기쁨을 느끼는,positive,1
기쁨을 느끼다,positive,1
기쁨을 느끼어,positive,1
기쁨을 담은,positive,1
기쁨을 아는,positive,1
기쁨을 즐기다,positive,1
기쁨이나,positive,1
기쁨이나 감격이,positive,1
기상이 뛰어난,positive,1
기세 좋게,positive,1
기세가 좋은,positive,1
기운차게,positive,1
기운차게 솟구쳐,positive,1
기운차고,positive,1
기운차고 활기,positive,1
기운차다,positive,1
기특하고,positive,1
기특하고 장하다,positive,1
기품이 있다,positive,1
길고 아름다워서,positive,1
깊은 맛이,positive,1
깊은 맛이 있게,positive,1
깊은 은혜,positive,1
깊은 은혜와,positive,1
깊이 감복하여,positive,1
깊이 기억하다,positive,1
깊이 따르다,positive,1
깊이 따름,positive,1
깊이 사귐,positive,1
깊이 사모함,positive,1
깔끔하게,positive,1
깔끔하다,positive,1
깔끔한,positive,1
깔끔한 데가,positive,1
깔끔해지다,positive,1
깨끗하고,positive,1
깨끗하고 깔끔하게,positive,1
깨끗하고 말끔하게,positive,1
깨끗하고 매끈한,positive,1
깨끗하고 시원스럽다,positive,1
깨끗하고 시원하다,positive,1
깨끗하고 시원한,positive,1
깨끗하고 온전하다,positive,1
깨끗하고 진실한,positive,1
깨끗하고 칠칠한,positive,1
깨끗하다,positive,1
깨끗하다는,positive,1
깨끗하며,positive,1
깨끗하며 단아하게,positive,1
깨끗하여,positive,1
깨끗하여 조금도,positive,1
깨끗한,positive,1
깨끗한 마음,positive,1
깨끗한 모양,positive,1
깨끗한 사랑을,positive,1
깨끗한 상태로,positive,1
깨끗한 생혈,positive,1
꼭 어울리고,positive,1
꼼꼼하고 자상하게,positive,1
꼼꼼한,positive,1
꼿꼿하며 건장하다,positive,1
꼿꼿하며 건장한,positive,1
꽃이 보드랍고,positive,1
꽤 귀여운,positive,1
꽤 따뜻하고,positive,1
꽤 따뜻하다,positive,1
꽤 뜨뜻하고,positive,1
꽤 흥분되고,positive,1
꾸준하게 열심히,positive,1
꾸준한,positive,1
꾸준한 데가,positive,1
꾸준함,positive,1
꾸준히,positive,1
끈기 있는,positive,1
끈기가 있는,positive,1
나라가 태평한,positive,1
나아지게 발전하다,positive,1
나아지다,positive,1
날씨가 맑거나,positive,1
날씨가 화창하여,positive,1
날이 좋아지다,positive,1
남달리 뛰어난,positive,1
남달리 좋아하고,positive,1
남보다 뛰어난,positive,1
남보다 월등히,positive,1
남에게 베풀어서,positive,1
남에게 칭찬을,positive,1
남을 사랑하는,positive,1
내구성이 좋아,positive,1
너그러운,positive,1
너그러운 마음으로,positive,1
너그러운 모양,positive,1
너그러워,positive,1
너그러워 보이는,positive,1
너그러이,positive,1
너그럽게,positive,1
너그럽게 듣다,positive,1
너그럽게 보다,positive,1
너그럽게 용서하다,positive,1
너그럽게 이해하다,positive,1
너그럽고,positive,1
너그럽고 부드러운,positive,1
너그럽고 상냥하면서,positive,1
너그럽다,positive,1
너무 기쁘거나,positive,1
넉넉하거나,positive,1
넉넉하여 만족하다,positive,1
넉넉하여 만족함,positive,1
넓고 시원스럽다,positive,1
넓은 마음으로,positive,1
넘치는 기쁨,positive,1
논리적인,positive,1
높고 뛰어나다,positive,1
높고 맑다,positive,1
높고 빼어나게,positive,1
높은 성적,positive,1
높은 수준에,positive,1
높은 작위,positive,1
높이 평가하거나,positive,1
높이 평가하다,positive,1
눈을 즐겁게,positive,1
느끼는 감동이나,positive,1
늘 소중하게,positive,1
능란하게,positive,1
능력이 뛰어나,positive,1
능력이 뛰어나다,positive,1
능력이 뛰어나다고,positive,1
능력이 있다,positive,1
능률이 나다,positive,1
능수능간,positive,1
능수능란,positive,1
능숙하게,positive,1
능숙하게 다루다,positive,1
능숙하게 처리하다,positive,1
능통한,positive,1
능통한 재주,positive,1
능하고,positive,1
능하다,positive,1
능히,positive,1
능히 처리하다,positive,1
능히 해내거나,positive,1
다 좋도록,positive,1
다 탐스럽게,positive,1
다정하고,positive,1
다정하고 친절하게,positive,1
다정하고 친절하다,positive,1
다정하다,positive,1
단아하게,positive,1
단아하게 건정히,positive,1
단정하게,positive,1
단정하게 차린,positive,1
단정하게 포개다,positive,1
단정하다,positive,1
단출하게,positive,1
대단하거나,positive,1
대단하거나 강하다,positive,1
대단하고,positive,1
대단하고 극진하게,positive,1
대단하고 극진하다,positive,1
대단하고 극진한,positive,1
대단하다,positive,1
대단한,positive,1
대단한 상태에,positive,1
대단히 괜찮음,positive,1
더 강하게,positive,1
더 강하고,positive,1
더 좋게,positive,1
더없이 뛰어난,positive,1
더할 나위 없이 맑고,positive,1
더할 나위 없이 좋음,positive,1
덕,positive,1
덕망이 높고,positive,1
덕망이 높은,positive,1
덕망이 뛰어난,positive,1
덕을,positive,1
덕을 보다,positive,1
덕을 봄,positive,1
덕을 찬미한,positive,1
덕이 넓어,positive,1
덕이 높고,positive,1
덕이 있는,positive,1
덕이 훌륭하고,positive,1
덕이라는,positive,1
덕행을,positive,1
덕행을 닦는,positive,1
덕행이,positive,1
덕행이 높고,positive,1
덕행이 뛰어나,positive,1
데 적합하다,positive,1
도덕적,positive,1
도움을 주는,positive,1
도움이 되는,positive,1
도움이 될 만한,positive,1
독창적,positive,1
독창적인,positive,1
돕는 마음,positive,1
돕다,positive,1
동경하고,positive,1
됨됨이가 뛰어나고,positive,1
됨됨이가 원숙하여,positive,1
두드러지게 뛰어나다,positive,1
두터운 덕이라는,positive,1
두터운 혜택이나,positive,1
드러나는 멋,positive,1
드러내어 뽐낼,positive,1
득템,positive,1
든든하고,positive,1
든든하고 굳세다,positive,1
든든하고 튼튼하다,positive,1
든든하다,positive,1
든든히,positive,1
든든히 의지할,positive,1
듣기 좋게,positive,1
듣기 좋은,positive,1
듣기 좋을,positive,1
듣기에 상쾌하다,positive,1
들기 좋을,positive,1
들떠서 두근거리다,positive,1
들어맞다,positive,1
따뜻이,positive,1
따뜻이 어루만져,positive,1
따뜻하게,positive,1
따뜻하고,positive,1
따뜻하고 포근한,positive,1
따뜻하다,positive,1
따뜻하며,positive,1
따뜻하여,positive,1
따뜻하여 편안하다,positive,1
따뜻하여 편안한,positive,1
따뜻한,positive,1
따뜻한 느낌,positive,1
따뜻한 보호,positive,1
따스함이 있게,positive,1
따스함이 있다,positive,1
따위가 기쁘고,positive,1
따위가 상서롭다,positive,1
따위가 흐뭇하고,positive,1
딱 알맞다,positive,1
떳떳하고,positive,1
떳떳하고 올바르게,positive,1
떳떳하고 올바르다,positive,1
떳떳하다,positive,1
떳떳한,positive,1
떳떳한 도리를,positive,1
떳떳한 모습이나,positive,1
또는 즐겁고,positive,1
또랑또랑하여,positive,1
똑똑하고,positive,1
똑똑하고 뚜렷하게,positive,1
똑똑하고 뚜렷하다,positive,1
똑똑하고 영리하게,positive,1
똑똑하다,positive,1
똑똑한,positive,1
똑똑한 모양,positive,1
똑바르다,positive,1
똘똘히,positive,1
뛰어나,positive,1
뛰어나 유명한,positive,1
뛰어나 존경받는,positive,1
뛰어나거나,positive,1
뛰어나게,positive,1
뛰어나게 세다,positive,1
뛰어나게 훌륭한,positive,1
뛰어나고,positive,1
뛰어나고 특이하다,positive,1
뛰어나고 훌륭하게,positive,1
뛰어나고 훌륭하다,positive,1
뛰어나고 훌륭한,positive,1
뛰어나다,positive,1
뛰어나다는,positive,1
뛰어나다는 뜻에서,positive,1
뛰어난,positive,1
뛰어난 것,positive,1
뛰어난 견해,positive,1
뛰어난 경지에,positive,1
뛰어난 대가,positive,1
뛰어난 덕,positive,1
뛰어난 명장,positive,1
뛰어난 모양,positive,1
뛰어난 문채로,positive,1
뛰어난 미인,positive,1
뛰어난 사람,positive,1
뛰어난 사람으로,positive,1
뛰어난 성질,positive,1
뛰어난 슬기나,positive,1
뛰어난 역량을,positive,1
뛰어난 영웅,positive,1
뛰어난 예능을,positive,1
뛰어난 자연의,positive,1
뛰어난 재능,positive,1
뛰어난 재능과,positive,1
뛰어난 재주,positive,1
뛰어난 재주나,positive,1
뛰어난 지혜,positive,1
뛰어난 진리,positive,1
뛰어난 풍채와,positive,1
뛰어남,positive,1
뜻깊은,positive,1
뜻깊은 일이나,positive,1
뜻을 이루거나,positive,1
마땅하고,positive,1
마땅하고 떳떳한,positive,1
마스터피스,positive,1
마음에 들,positive,1
마음에 들다,positive,1
마음에 들어,positive,1
마음에 여유가 있다,positive,1
마음에 흐뭇하거나,positive,1
마음에 흐뭇하고,positive,1
마음에 흐뭇하여,positive,1
마음에 흡족하여,positive,1
마음을 편안하고,positive,1
마음을 편히,positive,1
마음이 가볍고,positive,1
마음이 들뜬,positive,1
마음이 맑게,positive,1
마음이 맞고,positive,1
마음이 설레다,positive,1
마음이 즐겁고,positive,1
마음이 참되고,positive,1
마음이 크다,positive,1
마음이 편안하게,positive,1
마음이 편안하다,positive,1
마음이 평온하다,positive,1
마음이 평온히,positive,1
마음이 한가하게,positive,1
마음이 한가하다,positive,1
마음이 후련하게,positive,1
마음이 후련하고,positive,1
마음이 후련하다,positive,1
마음이 흐뭇하고,positive,1
마음이 흡족하게,positive,1
막힘없이,positive,1
막힘없이 깨끗하고,positive,1
막힘없이 잘,positive,1
막힘이 없는,positive,1
막힘이 없다,positive,1
막힘이 없이,positive,1
만족,positive,1
만족과,positive,1
만족과 기쁨을,positive,1
만족스러운,positive,1
만족스러운 데가,positive,1
만족스러운 듯이,positive,1
만족스러운 듯하다,positive,1
만족스러운 모양,positive,1
만족스럽거나,positive,1
만족스럽게,positive,1
만족스럽다,positive,1
만족시키는,positive,1
만족시키는 일,positive,1
만족을 줄,positive,1
만족하는,positive,1
만족하다,positive,1
만족한,positive,1
만족한 마음이,positive,1
만족할,positive,1
만족할 만큼,positive,1
만족할 만하다,positive,1
만족할 만한,positive,1
만족함,positive,1
만큼 귀여운,positive,1
많다,positive,1
많은 경험으로,positive,1
많은 복리,positive,1
많은 복리를,positive,1
많은 복을,positive,1
말끔하게,positive,1
말끔하게 바로잡다,positive,1
말끔하게 바로잡히다,positive,1
말끔하게 반듯이,positive,1
말끔하게 이루어지다,positive,1
말끔하게 하다,positive,1
말끔하고,positive,1
말끔하고 깨끗하게,positive,1
말끔하다,positive,1
말끔하여,positive,1
말끔한,positive,1
말끔한 모양,positive,1
말끔히,positive,1
말끔히 가다듬어,positive,1
말쑥하고,positive,1
말쑥하고 곱다,positive,1
말쑥하고 단정하게,positive,1
말쑥하고 잘생겨,positive,1
말쑥하다,positive,1
말쑥한 모양,positive,1
말을 정답게,positive,1
말짱하게,positive,1
말짱하다,positive,1
맑거나,positive,1
맑거나 고르다,positive,1
맑게,positive,1
맑게 개는,positive,1
맑고,positive,1
맑고 고상한,positive,1
맑고 고움,positive,1
맑고 깨끗하다,positive,1
맑고 깨끗하다는,positive,1
맑고 깨끗한,positive,1
맑고 또렷한,positive,1
맑고 보드랍다,positive,1
맑고 산뜻하게,positive,1
맑고 아름다움,positive,1
맑고 아름다움을,positive,1
맑고 아름답다,positive,1
맑고 투명하다,positive,1
맑고 환하게,positive,1
맑고 환한,positive,1
맑다,positive,1
맑다는,positive,1
맑다는 뜻,positive,1
맑아지는,positive,1
맑아지는 모양,positive,1
맑은,positive,1
맑은 티가,positive,1
맑은 향기가,positive,1
맛 좋은,positive,1
맛깔스럽게,positive,1
맛도 좋은,positive,1
맛이 개운하게,positive,1
맛이 있게,positive,1
맛이 있다,positive,1
맛이 있으며,positive,1
맛이 좋게,positive,1
맛이 좋음,positive,1
맛있게,positive,1
맛있게 먹는,positive,1
맛있게 먹다,positive,1
맛있게 씹는,positive,1
맛있게 씹다,positive,1
맛있는,positive,1
맛있는 것을,positive,1
맛있다,positive,1
맛집,positive,1
맞게 행동하는,positive,1
매력에 이끌리는,positive,1
매력에 이끌리다,positive,1
매력이 있다,positive,1
매력있다,positive,1
매력적이다,positive,1
매우 고귀한,positive,1
매우 곱다,positive,1
매우 공손하게,positive,1
매우 구성지고,positive,1
매우 귀엽게,positive,1
매우 귀중하게,positive,1
매우 귀하다,positive,1
매우 그러하다,positive,1
매우 기뻐서,positive,1
매우 기뻐하고,positive,1
매우 기쁘다,positive,1
매우 기쁨,positive,1
매우 깨끗하고,positive,1
매우 꾸준한,positive,1
매우 꾸준함,positive,1
매우 넉넉하고,positive,1
매우 다정하다,positive,1
매우 다행스럽다,positive,1
매우 두텁다,positive,1
매우 따뜻하게,positive,1
매우 따뜻하다,positive,1
매우 뛰어나,positive,1
매우 뛰어나다,positive,1
매우 뛰어난,positive,1
매우 뛰어남,positive,1
매우 만족스러운,positive,1
매우 만족스럽다,positive,1
매우 만족할,positive,1
매우 맑고,positive,1
매우 멀끔하다,positive,1
매우 밝고,positive,1
매우 보드라운,positive,1
매우 보드랍게,positive,1
매우 보드랍고,positive,1
매우 보드랍다,positive,1
매우 부드러운,positive,1
매우 부드럽게,positive,1
매우 부드럽고,positive,1
매우 부드럽다,positive,1
매우 분명한,positive,1
매우 사랑하고,positive,1
매우 상냥하고,positive,1
매우 상서로운,positive,1
매우 상서롭다,positive,1
매우 설레거나,positive,1
매우 섬세하고,positive,1
매우 소중하게,positive,1
매우 씩씩하고,positive,1
매우 아담하고,positive,1
매우 아름다운,positive,1
매우 아름다움,positive,1
매우 아름답게,positive,1
매우 아름답고,positive,1
매우 아름답다,positive,1
매우 어질고,positive,1
매우 여유로운,positive,1
매우 온전하게,positive,1
매우 온전하다,positive,1
매우 용감하고,positive,1
매우 원만하다,positive,1
매우 원만한,positive,1
매우 익살맞다,positive,1
매우 잘된,positive,1
매우 정겹고,positive,1
매우 정답게,positive,1
매우 정돈되어,positive,1
매우 좋다,positive,1
매우 좋아지다,positive,1
매우 좋음,positive,1
매우 중요하고,positive,1
매우 즐거운,positive,1
매우 즐겁고,positive,1
매우 포근하게,positive,1
매우 포근하고,positive,1
매우 푸근하게,positive,1
매우 필요하고,positive,1
매우 화려하고,positive,1
매우 후련하다,positive,1
매우 후련한,positive,1
매우 훌륭하게,positive,1
매우 훤하고,positive,1
매우 흐뭇하고,positive,1
매우 흥이,positive,1
맵시 있고,positive,1
맵시가 있게,positive,1
맵시가 있는,positive,1
맵시가 있다,positive,1
멀끔하게,positive,1
멀끔하게 번듯이,positive,1
멀끔하다,positive,1
멀끔한,positive,1
멀끔한 모양,positive,1
멀끔히,positive,1
멀끔히 가다듬어,positive,1
멋,positive,1
멋들어지게,positive,1
멋스러운,positive,1
멋스러운 경치를,positive,1
멋스럽다,positive,1
멋을,positive,1
멋이 있는,positive,1
멋이 있다,positive,1
멋이나,positive,1
멋있거나,positive,1
멋있는,positive,1
멋있다,positive,1
멋쟁이,positive,1
멋지게,positive,1
멋지고,positive,1
멋지고 부드러운,positive,1
멋지고 훌륭한,positive,1
멋지다,positive,1
명랑하고,positive,1
명랑하고 천진하게,positive,1
명랑하다,positive,1
명량하고,positive,1
명량하다,positive,1
명량한,positive,1
명망이 높은,positive,1
명성,positive,1
명예,positive,1
명예로운,positive,1
명쾌하다,positive,1
모범으로,positive,1
모범으로 삼아,positive,1
모범이 될,positive,1
모양이 아름다워,positive,1
목적을 달성한,positive,1
목적을 이룸,positive,1
몸가짐을 점잖고,positive,1
몸을 튼튼하게,positive,1
몸이 건강하고,positive,1
몸이 실하고,positive,1
몸이 회복되다,positive,1
몹시 대단하고,positive,1
몹시 따뜻하다,positive,1
몹시 만족스러운,positive,1
몹시 많거나,positive,1
몹시 반드러운,positive,1
몹시 반드럽다,positive,1
몹시 번드럽다,positive,1
몹시 사랑스럽다,positive,1
몹시 사랑하거나,positive,1
몹시 사랑하고,positive,1
몹시 설레어,positive,1
몹시 아끼고,positive,1
몹시 야무지고,positive,1
몹시 즐겨서,positive,1
몹시 즐기는,positive,1
무엇을 좋아하여,positive,1
무엇이 훌륭하거나,positive,1
무탈하다,positive,1
무해하다,positive,1
문제의 아름다움과,positive,1
문학에 뛰어나고,positive,1
물건이 귀엽게,positive,1
물질적인 이득이나,positive,1
미소,positive,1
미인,positive,1
믿을 만하고,positive,1
믿음성,positive,1
믿음성 있게,positive,1
믿음직스러운,positive,1
믿음직스러워,positive,1
믿음직스럽게,positive,1
믿음직스럽고,positive,1
믿음직스럽다,positive,1
믿음직하고,positive,1
믿음직할,positive,1
믿음직할 정도로,positive,1
바람직스럽다,positive,1
바람직하다,positive,1
바람직한,positive,1
바르거나,positive,1
바르거나 옳게,positive,1
바르게,positive,1
바르고,positive,1
바르고 곧게,positive,1
바르고 곧다,positive,1
바르다,positive,1
바르며,positive,1
바르며 상냥하게,positive,1
바르며 상냥하다,positive,1
바른,positive,1
바른 도리,positive,1
바른 말이나,positive,1
바른 일과,positive,1
바른 정치,positive,1
바른 지혜로써,positive,1
바를 이루어,positive,1
반가운,positive,1
반가운 비,positive,1
반갑다,positive,1
반기다,positive,1
반드러운,positive,1
반드러운 모양,positive,1
반드럽게,positive,1
반드럽다,positive,1
반드르르하다,positive,1
반듯하고 의젓한,positive,1
받들어 공경하다,positive,1
발랄하다,positive,1
밝게,positive,1
밝게 통달하는,positive,1
밝고,positive,1
밝고 강렬하게,positive,1
밝고 경쾌하다,positive,1
밝고 똑똑하다,positive,1
밝고 똑똑한,positive,1
밝고 보드랍게,positive,1
밝고 선명하다,positive,1
밝고 어질다,positive,1
밝고 큰 덕,positive,1
밝고 환함,positive,1
밝고 활기가,positive,1
밝다,positive,1
밝아서,positive,1
밝은,positive,1
밝은 마음,positive,1
밝은 빛이,positive,1
밝은 사람,positive,1
밝은 재주,positive,1
밝은 지혜와,positive,1
방긋,positive,1
방긋 웃는,positive,1
방긋 웃다,positive,1
방긋방긋,positive,1
방긋방긋 웃는,positive,1
방긋방긋 웃다,positive,1
방면에 능하고,positive,1
버젓하고 당당하게,positive,1
버젓하고 당당하다,positive,1
번창한,positive,1
번창한 집안,positive,1
벙긋,positive,1
벙긋 웃는,positive,1
벙긋 웃다,positive,1
벙긋벙긋,positive,1
벙긋벙긋 웃는,positive,1
벙긋벙긋 웃다,positive,1
베푸는 마음이,positive,1
베푸는 사랑,positive,1
베푸는 사랑과,positive,1
베푸는 정,positive,1
병에서 벗어나,positive,1
보고 즐기다,positive,1
보기 좋게,positive,1
보기 좋을,positive,1
보기 좋을 정도로,positive,1
보기에 사랑스럽거나,positive,1
보기에 좋고,positive,1
보기에 좋다,positive,1
보기에 좋아지다,positive,1
보드랍게 웃다,positive,1
보드랍고 따뜻하다,positive,1
보드랍고 따뜻하여,positive,1
보드랍고 탐스럽게,positive,1
보람 있는,positive,1
복된,positive,1
복된 좋은,positive,1
복리,positive,1
복스러운 모양,positive,1
복스럽고,positive,1
복스럽고 탐스러운,positive,1
복스럽고 탐스럽다,positive,1
복을,positive,1
복을 쌓은,positive,1
복이 되게,positive,1
복이 됨,positive,1
복이나,positive,1
복이나 재주,positive,1
본받아 따르다,positive,1
부귀한,positive,1
부귀한 몸이,positive,1
부담이 없이,positive,1
부드럽게 웃는,positive,1
부드럽게 웃다,positive,1
부드럽고 너그러운,positive,1
부드럽고 너그럽다,positive,1
부드럽고 따뜻하게,positive,1
부드럽고 따뜻하다,positive,1
부드럽고 따뜻하며,positive,1
부드럽고 따뜻하여,positive,1
부드럽고 따뜻한,positive,1
부드럽고 영리한,positive,1
부드럽고 온화하게,positive,1
부드럽고 조용하며,positive,1
부지런,positive,1
부지런스럽다,positive,1
부지런스레,positive,1
부지런하고,positive,1
부지런하다,positive,1
부지런히,positive,1
분위기를 좋게,positive,1
분위기에 어울리게,positive,1
빛나고 아름다운,positive,1
빛나는 재주,positive,1
빛나며 곱고,positive,1
빠르고 시원스러운,positive,1
빼어나게,positive,1
빼어나게 아름다운,positive,1
빼어나게 좋음,positive,1
빼어나다,positive,1
빼어난,positive,1
빼어난 능력,positive,1
뿌듯하다,positive,1
뿌듯함,positive,1
사람됨이 야무지다,positive,1
사람됨이 좋은,positive,1
사람들과 어울려,positive,1
사람에게 베풀거나,positive,1
사람을 감동시킬,positive,1
사람을 구원하다,positive,1
사람을 귀엽게,positive,1
사람을 소중하게,positive,1
사람을 아끼고,positive,1
사람을 아끼어,positive,1
사람의 업적과,positive,1
사람의 착함을,positive,1
사람이 좋아하여,positive,1
