word,label,y
허찮은 일로,negative,-1
허탕이,negative,-1
허탕이 되어,negative,-1
허탕하다,negative,-1
허황되게,negative,-1
허황되게 행동하다,negative,-1
허황되다,negative,-1
허황된,negative,-1
허황된 모양,negative,-1
허황하고,negative,-1
허황하며,negative,-1
허황한,negative,-1
허황한 것을,negative,-1
헐뜯거나,negative,-1
헐뜯거나 험상궃은,negative,-1
헐뜯고,negative,-1
헐뜯고 비난하는,negative,-1
헐뜯기,negative,-1
헐뜯기 위하여,negative,-1
헐뜯는,negative,-1
헐뜯는 말을,negative,-1
헐뜯는 짓,negative,-1
헐뜯다,negative,-1
헐뜯어,negative,-1
헐뜯어 말하는,negative,-1
헐뜯어서,negative,-1
헐뜯으려고,negative,-1
헐뜯음,negative,-1
험상궂게,negative,-1
험상궂고,negative,-1
험상궂은,negative,-1
험상궂은 데가,negative,-1
험상궂은 욕,negative,-1
험상궂은 욕을,negative,-1
험상궃은,negative,-1
험상궃은 욕을,negative,-1
험상스럽다,negative,-1
험상하고,negative,-1
헛되이,negative,-1
헛된,negative,-1
헛된 명성,negative,-1
헛된 이야기만을,negative,-1
헛된 행동만,negative,-1
혀를 차는,negative,-1
현저하게 떨어지는,negative,-1
혐오,negative,-1
혐오감,negative,-1
혐오감을,negative,-1
혐오감을 주는,negative,-1
혐오스럽다,negative,-1
혐오증,negative,-1
협박,negative,-1
협박과,negative,-1
협박하다,negative,-1
형벌,negative,-1
형벌에 처함,negative,-1
형세가 위태롭게,negative,-1
형세가 위태롭다,negative,-1
형편없게,negative,-1
형편없게 됨을,negative,-1
형편없다,negative,-1
형편이 딱하게,negative,-1
형편이 어려워,negative,-1
형편이 어려워서,negative,-1
호되게 꾸지람을,negative,-1
호되게 비판하다,negative,-1
호흡 곤란,negative,-1
혼내는,negative,-1
혼내는 소리,negative,-1
혼란스러운,negative,-1
혼란에 빠진,negative,-1
혼란하게,negative,-1
혼란하게 하다,negative,-1
혼모노,negative,-1
혼이 나는,negative,-1
혼이 나서,negative,-1
혼자서 욕으로,negative,-1
혼잣말로 불만스럽게,negative,-1
혼쭐을,negative,-1
혼쭐을 내다,negative,-1
화,negative,-1
화 따위가,negative,-1
화가,negative,-1
화가 나,negative,-1
화가 나거나,negative,-1
화가 나다,negative,-1
화가 나서,negative,-1
화가 난,negative,-1
화가 치밀고,negative,-1
화기,negative,-1
화나,negative,-1
화나게,negative,-1
화나게 하다,negative,-1
화나고,negative,-1
화나고 원통하게,negative,-1
화나고 원통하다,negative,-1
화나다,negative,-1
화내다,negative,-1
화를,negative,-1
화를 내거나,negative,-1
화를 내는,negative,-1
화를 내다,negative,-1
화를 벌컥,negative,-1
화를 스스로 부름을,negative,-1
화재,negative,-1
확신이 상실된,negative,-1
환상,negative,-1
환상이다,negative,-1
활동하지 못하게,negative,-1
활발하지 못하고,negative,-1
활발하지 못하다,negative,-1
황폐화,negative,-1
회복하기 어려운,negative,-1
획기적이다,negative,-1
획기적인,negative,-1
후회,negative,-1
후회막심하다,negative,-1
후회스럽다,negative,-1
후회하다,negative,-1
후회하여도,negative,-1
훌륭하지 아니하다,negative,-1
훼방을 놓다,negative,-1
휘몰아 나무라다,negative,-1
흉괴하다,negative,-1
흉년이,negative,-1
흉망스럽다,negative,-1
흉망스레,negative,-1
흉몽,negative,-1
흉물,negative,-1
흉물스럽다,negative,-1
흉물스레,negative,-1
흉보다,negative,-1
흉악,negative,-1
흉악망측,negative,-1
흉악망측스럽다,negative,-1
흉악망측스레,negative,-1
흉악망측하다,negative,-1
흉악무도,negative,-1
흉악무도하다,negative,-1
흉악범,negative,-1
흉악성,negative,-1
흉악하게,negative,-1
흉악하고,negative,-1
흉악하고 포악한,negative,-1
흉악하다,negative,-1
흉악한,negative,-1
흉악한 데가,negative,-1
흉악한 마음,negative,-1
흉악한 범죄,negative,-1
흉악한 성질,negative,-1
흉악함,negative,-1
흉악히,negative,-1
흉을,negative,-1
흉을 보거나,negative,-1
흉을 보다,negative,-1
흉측,negative,-1
흉측스럽다,negative,-1
흉측스레,negative,-1
흉측하거나,negative,-1
흉측하다,negative,-1
흉측히,negative,-1
흉포성,negative,-1
흉하거나,negative,-1
흉하거나 끔찍하다,negative,-1
흉하게,negative,-1
흉하게 많이,negative,-1
흉하게 보이다,negative,-1
흉하게 생긴,negative,-1
흉하게 하다,negative,-1
흉하게 헝클어져,negative,-1
흉하고,negative,-1
흉하고 괴상한,negative,-1
흉하다,negative,-1
흉하다고,negative,-1
흉하다고 하는,negative,-1
흉한,negative,-1
흉한 몰골로,negative,-1
흉한 물건을,negative,-1
흉할,negative,-1
흉할 정도로,negative,-1
흉흉히,negative,-1
흐느낌,negative,-1
흐린,negative,-1
흑역사,negative,-1
흠이나 결점,negative,-1
흡족하지 아니하나,negative,-1
흡족하지 아니하다,negative,-1
흡족하지 않음,negative,-1
흥글방망이놀다,negative,-1
흥글벙글,negative,-1
흥글벙글하다,negative,-1
흥미를 끌지 못하고,negative,-1
흥이 꺾여,negative,-1
희망없는,negative,-1
희망을 잃고,negative,-1
희망을 잃다,negative,-1
희망을 잃음,negative,-1
희망이 없는,negative,-1
히살스럽다,negative,-1
히살스레,negative,-1
힘겨웁다,negative,-1
힘겹게,negative,-1
힘겹게 걸어가는,negative,-1
힘겹다,negative,-1
힘든,negative,-1
힘든 과정임을,negative,-1
힘든 세상,negative,-1
힘들,negative,-1
힘들 때에,negative,-1
힘들 만큼,negative,-1
힘들 정도로,negative,-1
힘들거나,negative,-1
힘들게,negative,-1
힘들다,negative,-1
힘들어지다,negative,-1
힘들여,negative,-1
힘들여 누는,negative,-1
힘들여 눌,negative,-1
힘에 겨워,negative,-1
힘에 겹거나,negative,-1
힘에 겹게,negative,-1
힘에 눌려,negative,-1
힘에 벅차,negative,-1
힘에 부쳐,negative,-1
힘에 부치는 데가 있다,negative,-1
공포감,negative,-1
살벌하다,negative,-1
경악하다,negative,-1
기겁하다,negative,-1
기절하다,negative,-1
개썅년,negative,-1
개자식,negative,-1
개새끼,negative,-1
괘씸하다,negative,-1
니미,negative,-1
노여워하다,negative,-1
멸시당하다,negative,-1
모멸감,negative,-1
모욕적,negative,-1
모욕적이다,negative,-1
분통터지다,negative,-1
비딱하다,negative,-1
빌어먹을,negative,-1
삐치다,negative,-1
삐지다,negative,-1
삐졌다,negative,-1
삐쳤다,negative,-1
속썩이다,negative,-1
싸가지없다,negative,-1
싸가지없는,negative,-1
쌍년,negative,-1
쌍놈,negative,-1
씨부랄,negative,-1
씹새끼,negative,-1
우라질,negative,-1
옘병할,negative,-1
웬수,negative,-1
잡놈,negative,-1
치욕적,negative,-1
곤욕스럽다,negative,-1
난처하다,negative,-1
낭패스럽다,negative,-1
망연,negative,-1
망연자실,negative,-1
망연자실하다,negative,-1
먹먹하다,negative,-1
외톨이,negative,-1
왕따,negative,-1
찌질이,negative,-1
울부짖다,negative,-1
절규하다,negative,-1
죄송하다,negative,-1
죄송합니다,negative,-1
죄책감,negative,-1
주눅들다,negative,-1
짠하다,negative,-1
찡하다,negative,-1
착잡하다,negative,-1
처량하다,negative,-1
처절하다,negative,-1
지긋지긋하다,negative,-1
골치아프다,negative,-1
기진맥진하다,negative,-1
꼴불견,negative,-1
넌더리나다,negative,-1
해괴하다,negative,-1
(;_;),negative,-1
(^_^;,negative,-1
(-_-),negative,-1
(T_T),negative,-1
(ㅡㅡ),negative,-1
)-:,negative,-1
:),negative,-1
:/,negative,-1
:D,negative,-1
:-D,negative,-1
:-P,negative,-1
;ㅅ;,negative,-1
^-^;,negative,-1
^-^;;,negative,-1
^-^;;;;;,negative,-1
-_-^,negative,-1
가꾸러뜨리다,negative,-1
가꾸러트리다,negative,-1
가념하다,negative,-1
가누기 어려워하다,negative,-1
가닐가닐하다,negative,-1
가두거나,negative,-1
가드올려,negative,-1
가래,negative,-1
가래 따위가,negative,-1
가래가,negative,-1
가래가 섞인,negative,-1
가량맞고,negative,-1
가량맞고 야살스러운,negative,-1
가량맞고 야살스러움,negative,-1
가려서 좋아하다,negative,-1
가려운,negative,-1
가려운 느낌이,negative,-1
가려운 증상을,negative,-1
가련하게,negative,-1
가련하게 여기다,negative,-1
가련하게 여김,negative,-1
가련한,negative,-1
가련한 듯하다,negative,-1
가렵고,negative,-1
가로막아서,negative,-1
가로채서,negative,-1
가로채어,negative,-1
가리지 못하다,negative,-1
가마득하다,negative,-1
가만있지 못하고,negative,-1
가망 없는,negative,-1
가벼운 말이나,negative,-1
가벼운 상처,negative,-1
가벼운 슬픔,negative,-1
가벼운 행동으로,negative,-1
가볍게,negative,-1
가볍게 까부는,negative,-1
가볍게 까불다,negative,-1
가볍게 쑤시듯,negative,-1
가볍게 채신없이,negative,-1
가볍게 행동하거나,negative,-1
가볍게 행동하는,negative,-1
가볍게 행동하다,negative,-1
가쁘게,negative,-1
가쁘게 쉬다,negative,-1
가쁘고,negative,-1
가쁘고 거칠게,negative,-1
가쁘고 급하게,negative,-1
가쁜,negative,-1
가쁜 증상,negative,-1
가살스럽다,negative,-1
가소롭게,negative,-1
가소롭다,negative,-1
가스 중독이나,negative,-1
가슴이 답답하여,negative,-1
가슴이 답답한,negative,-1
가슴이 답답해진다,negative,-1
가습이 답답하고,negative,-1
가엽다,negative,-1
가엾게,negative,-1
가엾게 여겨,negative,-1
가엾게 여기다,negative,-1
가엾고,negative,-1
가엾다,negative,-1
가위눌리다,negative,-1
가증맞다,negative,-1
가증스럽다,negative,-1
가지런하지 아니하다,negative,-1
가지런하지 아니한,negative,-1
가책이 되어,negative,-1
가치보다 비싼,negative,-1
가치작거리는,negative,-1
가치작거리는 모양,negative,-1
가치작거리는 소리,negative,-1
가탈스럽다,negative,-1
각근하지 못하여,negative,-1
간 질환의,negative,-1
간사스럽게,negative,-1
간사스럽게 행동하는,negative,-1
간사스럽게 행동하다,negative,-1
간사하고,negative,-1
간사하다,negative,-1
간사한,negative,-1
간사한 사람이나,negative,-1
간섭받고,negative,-1
간섭하거나,negative,-1
간섭하거나 방해하여,negative,-1
간섭하고,negative,-1
간섭하다,negative,-1
간섭하여,negative,-1
간신히 짜내는,negative,-1
간지러워서,negative,-1
간지럽게,negative,-1
간지럽고,negative,-1
간지럽고 자릿한,negative,-1
간직하지 아니하고,negative,-1
간질,negative,-1
간질간질하다,negative,-1
간질간질한,negative,-1
간질간질한 느낌,negative,-1
갈강병균이,negative,-1
갈라서다,negative,-1
갈라지는 피부병,negative,-1
갈색굳음병,negative,-1
갈증이 나고,negative,-1
갈증이 심하게,negative,-1
갈팡질팡,negative,-1
갈팡질팡하다,negative,-1
갈팡질팡하며,negative,-1
갈피를 잡을 수 없다,negative,-1
갈피를 잡지 못하고,negative,-1
갈피를 잡지 못하고 이리저리 헤매는 모양,negative,-1
갈피를 잡지 못하는,negative,-1
갈피를 잡지 못하다,negative,-1
감각이 둔하고,negative,-1
감각이 마비되고,negative,-1
감감히,negative,-1
감기,negative,-1
감기가,negative,-1
감기가 들어,negative,-1
감기나,negative,-1
감기나 천식,negative,-1
감기로,negative,-1
감기로 인하여,negative,-1
감병,negative,-1
감옥,negative,-1
감옥에,negative,-1
감정 사납게,negative,-1
감정을 건드려,negative,-1
감정이 거칠어져,negative,-1
갑갑궁금하다,negative,-1
갑갑하고 궁금하다,negative,-1
갑갑하다,negative,-1
갑갑한,negative,-1
갑갑한 증상,negative,-1
갑갑할,negative,-1
갑갑할 정도로,negative,-1
갑분띠,negative,-1
갑분싸,negative,-1
갑자기 게우는,negative,-1
갑자기 놀라거나,negative,-1
갑자기 놀라서,negative,-1
갑자기 무섭거나,negative,-1
갑자기 분별없이,negative,-1
갑자기 서늘한,negative,-1
갑자기 서늘한서늘한 느낌이,negative,-1
갑자기 성을,negative,-1
갑자기 소란스럽게,negative,-1
갑자기 소름이,negative,-1
갑자기 어지러워,negative,-1
갑작스러워 두렵거나,negative,-1
갑작스럽게 화를,negative,-1
강도가,negative,-1
강등하여,negative,-1
강박,negative,-1
강박하여,negative,-1
강제로,negative,-1
강제로 누르는,negative,-1
강제로 빼앗는,negative,-1
강제로 빼앗다,negative,-1
강제로 빼앗음,negative,-1
강제로 요구하다,negative,-1
강퇴,negative,-1
강한 충격을,negative,-1
갖지 아니하게,negative,-1
갖추지 못한,negative,-1
같잖다,negative,-1
같잖아서,negative,-1
같잖아서 우스운,negative,-1
같잖은,negative,-1
같잖은 꼴로,negative,-1
갚지 않다,negative,-1
개가 무섭거나,negative,-1
개가 아프거나,negative,-1
개운치 않거나,negative,-1
개운하지 않고,negative,-1
개으름을,negative,-1
거꾸러뜨리다,negative,-1
거꾸로 넘어지거나,negative,-1
거두지 못한,negative,-1
거드럭거드럭,negative,-1
거드럭거리다,negative,-1
거들먹거들먹,negative,-1
거들먹거들먹하다,negative,-1
거들먹거리다,negative,-1
거들먹대다,negative,-1
거들먹이다,negative,-1
거듭 죄를,negative,-1
거래가 금지된,negative,-1
거리끼어,negative,-1
거만한,negative,-1
거무스름한 피고름이,negative,-1
거볍게 까부는,negative,-1
거볍게 성을,negative,-1
거볍게 채신없이,negative,-1
거볍게 행동하거나,negative,-1
거볍게 행동하는,negative,-1
거볍게 행동하다,negative,-1
거부하다,negative,-1
거세고,negative,-1
거세고 급하다,negative,-1
거슬려,negative,-1
거슬리거나,negative,-1
거슬리거나 마음이,negative,-1
거슬리게,negative,-1
거슬리게 싫다,negative,-1
거슬리는,negative,-1
거슬리는 느낌이,negative,-1
거슬리다,negative,-1
거역하다,negative,-1
거역함,negative,-1
거의 없다,negative,-1
거짓말을,negative,-1
거짓으로,negative,-1
거짓으로 감정이나,negative,-1
거짓으로 꾸며서,negative,-1
거짓으로 꾸미는,negative,-1
거짓으로 꾸미다,negative,-1
거짓으로 꾸민,negative,-1
거짓으로 속이다,negative,-1
거짓으로 속임,negative,-1
거짓이나,negative,-1
거추장스러워서,negative,-1
거추장스러워서 거슬리거나,negative,-1
거추장스럽거나,negative,-1
거추장스럽거나 성가시어,negative,-1
거추장스럽게,negative,-1
거추장스럽게 걸리거나,negative,-1
거추장스럽다,negative,-1
거추장스레,negative,-1
거치적거리는,negative,-1
거치적거리는 소리,negative,-1
거치적거치적,negative,-1
거치적거치적하다,negative,-1
거칠게 된,negative,-1
거칠게 행동하는,negative,-1
걱정 같은,negative,-1
걱정 따위로,negative,-1
걱정거리,negative,-1
걱정과,negative,-1
걱정과 근심,negative,-1
걱정되거나,negative,-1
걱정스러워서,negative,-1
걱정스럽거나,negative,-1
걱정스럽거나 조바심이,negative,-1
걱정스럽다,negative,-1
걱정으로,negative,-1
걱정을,negative,-1
걱정이,negative,-1
걱정이 되거나,negative,-1
걱정이 되는,negative,-1
걱정이 되어,negative,-1
걱정이나,negative,-1
걱정이나 근심,negative,-1
걱정이나 근심에,negative,-1
걱정인 해를,negative,-1
걱정하기는,negative,-1
걱정하기는 하나,negative,-1
걱정하는,negative,-1
걱정하는 게,negative,-1
걱정하다,negative,-1
건강하지 못하다,negative,-1
건달처럼,negative,-1
건둥반둥하다,negative,-1
건드려 귀찮게,negative,-1
건들거리고,negative,-1
건들거리고 벙글거리며,negative,-1
건들건들,negative,-1
건들건들 지내다,negative,-1
건들대다,negative,-1
건망증이,negative,-1
건망증이 심하며,negative,-1
건방진,negative,-1
건성 기침,negative,-1
건성으로,negative,-1
건성으로 묻다,negative,-1
건전하지 못하고,negative,-1
건전하지 못한,negative,-1
건전하지 아니하게,negative,-1
걷지 못하고,negative,-1
걷지 못하는,negative,-1
걸리거나,negative,-1
걸리거나 막히는,negative,-1
걸리다,negative,-1
걸리적대다,negative,-1
걸핏하면,negative,-1
검은 티끌이라는,negative,-1
검질기게 구는,negative,-1
검질기게 굴다,negative,-1
겁,negative,-1
겁나게,negative,-1
겁나게 하기,negative,-1
겁나다,negative,-1
겁내다,negative,-1
겁에,negative,-1
겁을,negative,-1
겁을 내거나,negative,-1
겁을 내다,negative,-1
겁을 먹거나,negative,-1
겁을 먹어,negative,-1
겁을 주며,negative,-1
겁이 나거나,negative,-1
겁이 나서,negative,-1
겁자기 부서지거나,negative,-1
것같이 아프다,negative,-1
것을 샘하여,negative,-1
것을 짓밟다,negative,-1
것이 거북하거나,negative,-1
겉만 그럴듯한,negative,-1
겉치레,negative,-1
게우는,negative,-1
게우는 소리,negative,-1
게우는 소리가,negative,-1
게울,negative,-1
게울 듯이,negative,-1
게워,negative,-1
게워 내는,negative,-1
게워 내다,negative,-1
게으르거나,negative,-1
게으르게,negative,-1
게으르게 놀며,negative,-1
게으르게 행동하는,negative,-1
게으르게 행동하다,negative,-1
게으르고,negative,-1
게으르다,negative,-1
게으름,negative,-1
게으름을,negative,-1
게으름을 피우며,negative,-1
게으름이,negative,-1
게으름이 나는,negative,-1
게으름이나,negative,-1
게으름이나 싫증,negative,-1
겐트위한,negative,-1
겨를이 없음,negative,-1
겨우 빠듯하게,negative,-1
겨우겨우,negative,-1
겨우겨우 살기를,negative,-1
겨운,negative,-1
겨운 일에,negative,-1
격식을 갖추지 않고,negative,-1
격에 어울리지,negative,-1
겪거나 불쌍한,negative,-1
결기가,negative,-1
결기가 나다,negative,-1
결단성 없다,negative,-1
결단성 없이,negative,-1
결단성이 없고,negative,-1
결단성이 없다,negative,-1
결단을 못 내리는,negative,-1
결막염,negative,-1
결심 없이,negative,-1
결점,negative,-1
결정을 못하고,negative,-1
결정하지 못하고,negative,-1
결정하지 못하는,negative,-1
결정하지 못하다,negative,-1
결정하지 못함,negative,-1
결함,negative,-1
결함을,negative,-1
결함을 드러내어,negative,-1
결함을 들추어,negative,-1
결함을 풍자하였다,negative,-1
결함이 있다,negative,-1
결함이나,negative,-1
결함이나 잘못,negative,-1
결함이나 잘못에,negative,-1
결핵,negative,-1
겸연쩍고,negative,-1
겸연쩍다,negative,-1
경련,negative,-1
경련이,negative,-1
경망스러우며,negative,-1
경망스러운,negative,-1
경망스러운 여자를,negative,-1
경망스럽게,negative,-1
경망스럽게 까부는,negative,-1
경망스럽게 내어,negative,-1
경망스럽게 놀려,negative,-1
경망스럽게 덤비며,negative,-1
경망스럽게 떠벌리는,negative,-1
경망스럽게 이리저리,negative,-1
경망스럽게 추켰다,negative,-1
경망스럽게 행동하는,negative,-1
경망스럽게 행동하다,negative,-1
경망스럽고,negative,-1
경망스럽고 가볍게,negative,-1
경망스럽고 방정맞은,negative,-1
경망하게,negative,-1
경망하게 행동하는,negative,-1
경망하게 행동하다,negative,-1
경망한,negative,-1
경망한 짓,negative,-1
경박스럽게,negative,-1
경박하게,negative,-1
경박하다,negative,-1
경박한,negative,-1
경박한 행동을,negative,-1
경솔하게,negative,-1
경솔하게 까부는,negative,-1
경솔하게 말하며,negative,-1
경솔하게 행동하는,negative,-1
경솔하게 행동하다,negative,-1
경솔하게 행동하여,negative,-1
경솔하고,negative,-1
경솔하다,negative,-1
경솔한,negative,-1
경솔한 모양,negative,-1
경험이 적거나,negative,-1
경황이 없어,negative,-1
계속 게워,negative,-1
계속 공허하다,negative,-1
계속 공허한,negative,-1
계속 까부는,negative,-1
계속 까불다,negative,-1
계속 놀리다,negative,-1
계속 다투다,negative,-1
계속 떠들어,negative,-1
계속 밉살스럽게,negative,-1
계속 서운하다,negative,-1
계속 서운한,negative,-1
계속 성을,negative,-1
계속 아첨하는,negative,-1
계속 어지럽고,negative,-1
계속 쩔쩔매거나,negative,-1
계속 토할,negative,-1
계속 헤프게,negative,-1
고까워하는,negative,-1
고까워하는 데가,negative,-1
고까워하는 태도가,negative,-1
고까워하는 태도를,negative,-1
고르지 못하거나,negative,-1
고르지 못한,negative,-1
고르지 아니하게,negative,-1
고르지 아니하고,negative,-1
고르지 않고,negative,-1
고름,negative,-1
고름이 나오는,negative,-1
고름이 생기는,negative,-1
고름이 생기다,negative,-1
고름집,negative,-1
고리게,negative,-1
고분고분하지 못하고,negative,-1
고비를,negative,-1
고생을,negative,-1
고생을 격다,negative,-1
고생을 하다,negative,-1
고생이나,negative,-1
고생하거나,negative,-1
고생하다,negative,-1
고소 공포증,negative,-1
고열,negative,-1
고열 따위로,negative,-1
고자질함,negative,-1
고작,negative,-1
고장나다,negative,-1
고지혈증,negative,-1
고질병,negative,-1
고집,negative,-1
고집스레,negative,-1
고집스레 싫다고,negative,-1
고집을,negative,-1
고집을 부리거나,negative,-1
고집을 부리는,negative,-1
고집을 부림,negative,-1
고집이,negative,-1
고집이 세어,negative,-1
고집이 센,negative,-1
고집이 있는,negative,-1
고치기 어려운,negative,-1
고치긱 어려운,negative,-1
고타분히,negative,-1
고함,negative,-1
고함을 지르면서,negative,-1
고혈압,negative,-1
곤궁하여,negative,-1
곤궁함,negative,-1
곤란에,negative,-1
곤란에 대하여,negative,-1
곤란이나,negative,-1
곤란이나 시련이,negative,-1
곤란하게,negative,-1
곤란하게 되다,negative,-1
곤란하다,negative,-1
곤란하여 지는,negative,-1
곤란한,negative,-1
곤란한 병,negative,-1
곤란한 사정을,negative,-1
곤란한 상태를,negative,-1
곤장으로 치던,negative,-1
곧바르지 아니하고,negative,-1
곧잘 흥분하는,negative,-1
곧지 못하고,negative,-1
곪느라고,negative,-1
곪느라고 쑤시다,negative,-1
곯려 주다,negative,-1
곯리거나,negative,-1
곯아서,negative,-1
곯아서 물크러질,negative,-1
곯은,negative,-1
곯은 듯하다,negative,-1
곰살갑지 못하며,negative,-1
곰살궂지 못하고,negative,-1
곰팡내,negative,-1
곱실대다,negative,-1
곱지 아니하다,negative,-1
곱지 않고,negative,-1
공갈,negative,-1
공공연히 불법적으로,negative,-1
공교롭고,negative,-1
공교롭고 이상하다,negative,-1
공범자에,negative,-1
공손하지 아니하고,negative,-1
공연한,negative,-1
공연한 짓을,negative,-1
공연히,negative,-1
공연히 놀며,negative,-1
공포나,negative,-1
공허하다,negative,-1
공허한,negative,-1
공허한 느낌,negative,-1
공허한 느낌이,negative,-1
공황상태,negative,-1
공황장애,negative,-1
과격하다,negative,-1
과격한,negative,-1
과금,negative,-1
과대망상에,negative,-1
과대망상에 빠진,negative,-1
과도하게,negative,-1
과로,negative,-1
과로 따위가,negative,-1
과로 따위로,negative,-1
과로로,negative,-1
과식을,negative,-1
과식을 하거나,negative,-1
과음하거나,negative,-1
과장되어,negative,-1
과하다,negative,-1
관계가 끊어지거나,negative,-1
관계가 끊어지는,negative,-1
관계가 끊어지다,negative,-1
관계를 끊다,negative,-1
관계없는,negative,-1
관계없는 행동을,negative,-1
관람객이 줄어들다,negative,-1
관심병,negative,-1
관심을 가지지 아니하고,negative,-1
관절이 저리고,negative,-1
관철하려고 다투는,negative,-1
광견병을,negative,-1
광탈,negative,-1
괘씸하고,negative,-1
괜한 트집을,negative,-1
괜히 트집을,negative,-1
괴물,negative,-1
괴상한 일이,negative,-1
괴이쩍게,negative,-1
괴이쩍게 생각하다,negative,-1
교도소에 수감된,negative,-1
교만하게,negative,-1
교만하게 굶,negative,-1
교만하고,negative,-1
교만하다,negative,-1
교만하여,negative,-1
교만함,negative,-1
교모하게 괴롭히거나,negative,-1
교묘하고,negative,-1
교묘하다,negative,-1
교묘히 넘기는,negative,-1
교양이 없고,negative,-1
교양이 없다,negative,-1
교제를 끊어,negative,-1
교활하고,negative,-1
교활한,negative,-1
교활한 무리들이,negative,-1
교활한 수단을,negative,-1
교활한 수단이나,negative,-1
구두쇠처럼,negative,-1
구리게,negative,-1
구박하거나,negative,-1
구속하다,negative,-1
구속함,negative,-1
구슬퍼질,negative,-1
구슬퍼질 정도로,negative,-1
구슬프고,negative,-1
구슬프다,negative,-1
구슬피,negative,-1
구토,negative,-1
구토 증세가,negative,-1
구토를,negative,-1
구토를 일으키거나,negative,-1
국내의 반란,negative,-1
군살이 처지도록,negative,-1
군색함,negative,-1
군소리를,negative,-1
군소리를 내다,negative,-1
군소리를 하는,negative,-1
군소리를 하다,negative,-1
굳어지다,negative,-1
굳지 못하고,negative,-1
굳지 못하여,negative,-1
굴복시킴,negative,-1
굶는,negative,-1
굶는 모양,negative,-1
굶다,negative,-1
굶주려서,negative,-1
굶주리고,negative,-1
굶주리다,negative,-1
굶주린,negative,-1
굶주린 백성을,negative,-1
굼드게 먹는,negative,-1
굼뜨게,negative,-1
굼뜨게 먹다,negative,-1
굼뜨게 움직이는,negative,-1
굼뜨게 움직이다,negative,-1
굼뜨게 하다,negative,-1
굼뜨게 행동하는,negative,-1
굼뜨게 행동하다,negative,-1
굼뜨고,negative,-1
굼뜨다,negative,-1
궂게,negative,-1
궂다,negative,-1
권리를 없애거나,negative,-1
권리를 침해한,negative,-1
권세를 마음대로,negative,-1
권태,negative,-1
권태감,negative,-1
권태기,negative,-1
권태로이,negative,-1
권태롭다,negative,-1
권태를,negative,-1
권태를 느끼는,negative,-1
귀머거리,negative,-1
귀먹은,negative,-1
귀염을 받지 못할,negative,-1
귀차니즘,negative,-1
귀찮거나,negative,-1
귀찮게,negative,-1
귀찮게 구는,negative,-1
귀찮게 굴다,negative,-1
귀찮게 씹히는,negative,-1
귀찮게 씹히다,negative,-1
귀찮게 하는,negative,-1
귀찮게 하다,negative,-1
귀찮게 하여,negative,-1
귀찮고,negative,-1
귀찮다,negative,-1
귀찮아하도록,negative,-1
귀찮으면서도,negative,-1
귀찮을,negative,-1
귀찮을 때,negative,-1
귀찮을 정도로,negative,-1
귀찮음,negative,-1
규범을 어기면서,negative,-1
규칙을 어겨,negative,-1
균의,negative,-1
균의 침입으로,negative,-1
균형을 잃거나,negative,-1
그 방정,negative,-1
그 범죄를,negative,-1
그 시체를,negative,-1
그 실수,negative,-1
그 질병,negative,-1
그 한숨,negative,-1
그 형벌에,negative,-1
그대로 힘없이,negative,-1
그득한 병,negative,-1
그런 근심,negative,-1
그런 비판,negative,-1
그럴듯하게 대강,negative,-1
그럴듯하게 대충,negative,-1
그렇게 애도함,negative,-1
그르게 되거나,negative,-1
그르치다,negative,-1
그릇된 행동,negative,-1
그릇된 행동을,negative,-1
그만두게,negative,-1
그만두게 되거나,negative,-1
그만두게 하다,negative,-1
그만두다,negative,-1
그만두어,negative,-1
그만두어 버리다,negative,-1
그만두어 버림,negative,-1
극성맞게,negative,-1
극성맞다,negative,-1
근거가 없고,negative,-1
근심,negative,-1
근심 따위로,negative,-1
근심과,negative,-1
근심과 걱정으로,negative,-1
근심스럽거나,negative,-1
근심스럽거나 답답하여,negative,-1
근심스럽고,negative,-1
근심에 잠겨서,negative,-1
근심으로,negative,-1
근심이,negative,-1
근심이 있어,negative,-1
근심이나,negative,-1
근심이나 걱정,negative,-1
근심이나 병,negative,-1
근심이나 설움으로,negative,-1
근심하거나,negative,-1
근심하고,negative,-1
근심하는,negative,-1
근심하는 데가,negative,-1
근심하다,negative,-1
근심하며,negative,-1
근심하며 분하게,negative,-1
근심함,negative,-1
근심함을,negative,-1
근심함을 이르는,negative,-1
근지럽고,negative,-1
근질근질 가려운,negative,-1
근질근질하다,negative,-1
긁어 상처를,negative,-1
금고를 깨뜨리다,negative,-1
금사빠,negative,-1
급하게,negative,-1
급하게 몰아쉬는,negative,-1
급하게 쉬는,negative,-1
급하고,negative,-1
급하고 거세다,negative,-1
급하고 변덕스러워,negative,-1
급하다,negative,-1
급한 처지에,negative,-1
기가 눌려,negative,-1
기가 막혀,negative,-1
기가 막히거나,negative,-1
기가 미련이,negative,-1
기가 부족하며,negative,-1
기가 어색하고,negative,-1
기관지염,negative,-1
기능을 상실한,negative,-1
기능을 잃고,negative,-1
기능이 약하여진,negative,-1
기능이 허약하여,negative,-1
기다리지 못하고,negative,-1
기대에 어그러져,negative,-1
기량이 부족하여,negative,-1
기력이 쇠약한,negative,-1
기력이 쇠약해지는,negative,-1
기력이 약하여,negative,-1
기력이 약하여지는,negative,-1
기력이 허약하여,negative,-1
기를 꺾다,negative,-1
기를 꺾음,negative,-1
기름기가 많다,negative,-1
