text,y
마레카펜션 사장님 정말 유쾌하십니다. 5개의 동이 나란히 있어요. 조용한 바닷마을에 자리 잡은 펜션. 아늑한 잠자리에요. 추천!,3
"금능리 마을 안쪽에 위치한 펜션이에요. 주인 아저씨가 친절해서 기분 좋은 하룻밤 보냈어요! 펜션은 총 5동, 아담한 크기지만 있을 건 다 있어요. 겨울에 다녀왔는데 난방 시설 좋네요. 방 따듯해요.",3
"숙소도 너무 깔끔하고 이쁘고~ 안에 인테리어,소품,생필품 등이 정말 깨끗하고 퀄리티 있어요~ 진짜 힐링되는 숙소에요~ 사장님도 너무 좋으시고 조식이 짱입니다!",3
"Просторный номер,нормальных размеров санузел с ванной.Уборка номера каждый день.Из минусов - молодые парни на ресепшен совсем не сильны в английском.Завтраки не брали,они стоят 9 тысяч вон на одного.При отеле бесплатная парковка.Расположение-отличное,вокруг много заведений,где поесть,за углом начинается бутиковая улица,если идти от отеля вниз,то недалеко до пешеходной улицы.",3
"호텔은 멋진 동네에 위치해 있습니다. 고속도로에서 가깝습니다.  정면 장교는 매우 적응하고있었습니다. 그는 아트리움에서 공연을 보러 가야하기 때문에 조기 체크인을 요청했습니다.  매우 합리적인 가격으로 도시 전망 유닛을 구할 수 있습니다. 방은 매우 넓고 깨끗했고, 전혀 불평 할 수 없습니다.  매일 아침 맛있는 조식 뷔페가 제공됩니다.  이른 아침 항공편을 타야 할 경우에 대비하여 공항과 가까운 호텔이 필요하면 좋은 위치입니다.",3
공항에서 가깝고 깔끔한 편 입니다. 화장실도 깨끗해서 좋았어요 가성비 좋아요! 추천합니다!!,3
"호텔은 그랜드 보이지만 실내는 그다지 의 외부 모습. 제공하지 않습니다 목욕 수건, 커피나 차를 가진 기본적인 세면도구 사셰의. 그러나, 이 7 - 11 근처의 카페 거리와 많은 맞은 편.",1
"우리는 2 개의 밤 동안 여기에서 머물렀다. 그리고 나는 장소를 소유하고있는 것처럼 느꼈다! 멋지게 꾸며졌고, 작은 주방에서 무엇이든 요리 할 수 ​​있습니다. 밥솥, 난로, 후드, 전자 레인지, 가정용 식기류를 갖추고 있습니다. 집은 해변과 공항과 매우 가깝습니다. 걱정하지 마라, 우리가 잘 잤던 것에 따라 소리는 당신의 잠을 방해하지 않을 것이다 (두꺼운 커튼 덕택에!). 우리는 장소 근처의 해변을 따라 많은 해산물 레스토랑이 있다는 것을 알았지 만, 그 중 하나를 시도 할 수 없었다. 호스트는 매우 유용하며 잘 의사 소통 할 수 있습니다. 이 곳을 전적으로 추천합니다! 가치있는 모든 원! 하하하",3
26 / 2 / 18에 하룻밤을 머물렀다. 장소를 돌보는 부부는 친절하고 도움이되었습니다. 좋고 깨끗한 곳. 우리는 냉장고와 요리 시설을 갖춘 4 인승의 사람을 위해 임대 한 사람입니다. 당신이 운전하는 경우 연금의 infront 공원에 있습니다. 도보 거리에있는 편리한 상점과 식당.,3
"나는 그것이 수영장을 가지고 있기 때문에 여기에서 예약했다. 그러나 수영장에 물이 없습니다. 방은 깨끗합니다. 그러나 그 가격으로 나는 해변에 가까운 다른 장소를 찾을 수 있습니다. 객실에는 간이 주방이 있지만 옷장은 없습니다. Bedsheet는 깨끗하게 보였지만, 작은 비트는 냄새 나는데, 내가 체크인하기 전에 바뀌 었는지 확실하지 않습니다.",2
생긴지 얼마 안됬는지 아주 깨끗하고 방도 넓고 가구도 고급지고 만족스런 숙소였네요 1박만 한게 아쉽고 부엌도 있어서 다음엔 여유롭게 오래 머물러보고 싶어요 숙소에서 1분 거리에 올레길이 있어서 산책하기 좋고 함덕해수욕장까지 천천히 걸어 15분정도 걸려요,3
"방은 침대를 포함하여 깨끗하고 크고 편안했습니다. 욕실은 괜찮 았어. 총 2 인의 넓은 객실. 공항 근처에있는 것을 제외하고는 쇼핑을 원할 경우 위치가 좋지 않습니다. 우리가 개인 투어에 있었기 때문에, 우리는 우리 자신의 밴을 돌아 다니도록했다. 이 지역을 돌아 다니는 중에 호텔에 확인하고 싶을 수도 있습니다. 아침 식사는 놀랍게도 아주 맛있었습니다. 전복 죽은 좋았어!",2
5층에 있는 커넥티드 룸을 썼는데 방 두 개가 하나로 이어져 있으니 참 좋더라구요. 인테리어도 꽤 깔끔하고 괜찮았습니다. 비슷한 가격에 훨씬 안좋은 숙소를 경험한 터라 꽤 만족했습니다. 공항과도 정말 가깝습니다. 비행기소리가 들리기는 하는데 저는 거슬리지는 않았어요.  다만 주차장이 2층에 있어서 바로 호텔로 들어올 수 없는 점은 불편합니다. 2층에 출입구가 있지만 막혀있어요. 비가 엄청 오는데 눈 앞에 있는 입구를 못쓰니 좀 화가 나더군요. 큰 짐이 있어서 들고다닐 수가 없어서 어쩔 수 없이 1층 로비 겸 카페 앞에 차를 대고 짐부터 옮기고 다시 차는 주차하러 가야 했습니다. 날씨가 좋아도 이동거리가 긴 편이라 불편한데 안좋기까지 하니 더 거슬렸던 기억이 있네요.,3
"Saya datang kemari bersama rombongan tour. Dilihat sekilas, hotel ini nampaknya tempat menginap berbagai group tour dari berbagai negara. Tempat parkirnya luas. Hotel ditata dengan gaya minimalis dan moderen.   Kamar hotelnya cukup luas, nyaman, dan bersih. Heater ruangan berfungsi dengan baik. Untuk sarapan, menu yang disajikan secara prasmanan dan cukup terbatas. Bagi turis muslim, hati-hati dengan makanan yang disajikan. Ada beberapa menu yang mengandung daging babi juga disajikan sebagai menu sarapan.",2
친절한 서비스를 제공하십시오. 호텔의 위치는 약간 치마입니다. 오르막 호텔 입구까지 자신의 수하물을 옮기거나 끌 필요가 있습니다. 제한된 조식 뷔페. 버터없이 흰 빵을 제공하십시오. 샤워 룸의 벽은 화장실의 작은 칸막이에있는 것 외에도 매우 더럽습니다.,2
놀랍겠지만 특2급이다. 나름 제주시쪽에 있어서 공항에서 가깝다. 다만 저녁식사를 위해서는 렌터카나 혹은 택시가 필요하다. 동급 깨끗하다,2
"부엌과 아늑한 객실, 해변까지 걸어서 갈 수있는 거리, 1 층에있는 편리한 상점, 친절한 프론트 목적지와 돈 가치.  도시 지역 / 공항까지 택시 또는 버스를 타기 쉽습니다.  valur는 돈을 위해, 추천 할 것이다.",3
"직원들이 놀라울 정도로 좋은, 그들은 친절하고 도움이 되었습니다. 가격이 매우 좋은 방을 보기, 해변도 가깝고, 바로 길 건너에 있어요.  모든 시설이 깨끗하고, 당구 테이블 및 탁구 테이블에는 활동 실. (단, 어디에, 안 심각하게 고려 하는 차를 렌트해서 섬을 효과적으로 .)   이 리조트를 추천 합니다.",3
"좋은 점:  방은 괜찮은. 이었고 대부분이 깨끗했습니다. 작은 부엌이 있었지만 공급이 가능한 모든 접시, 컵, 포크, 칼, 냄비와 팬.   해변은 정말 아름다웠다. 이 호텔에 대해 제도가 있지만.   나쁜 점:  할 수 없고 고객 서비스! 직원들은 매우 무례한 것이 우리를 체크 했습니다. 그들은 우리에게 인사도 하지 않았다. 같은 느낌이 드는 돈을 내는 투숙객에게 더 부담을 줄일 수 있습니다.   또한, 우리의 침대 시트와 욕실이 변경되지 않았습니다, 하지만 우리는 여러 날. 수건은 매일 만 추가할 수 있습니다.   입구 문은 매우 지저분 했습니다! 호텔 밖에서 본 우중충하고 더러워서. 더 나은 사람들이 보면 가끔 청소 해 주어.   전반적으로, 호텔은 너무 차가운 느낌. 불친절하고. 온라인으로 사진을 거 하지 마세요! 아무도 우리를, 우리는 미소도 안았습니다. 솔직하게 남겨 두고 기다릴 수 없어 할 수 있습니다. 이 호텔은 고급스럽고 아무것도 없습니다. 가치가 있지.  나는 결코 사소한 정보를 한 호텔, 하지만 가격이 얼마나 끔찍한 일을 할 수 없어 집 dohera 호텔. 나는 슬픈 때는 우리의 돈을 낭비할 수 있는 제주의 진정한 보석과 같은 호텔에 묵었습니다.",1
"이에 관련된 것을 생각하지 않습니다 호텔 이름을 제외한 초콜릿. 큰 객실, 단정하고 깨끗합니다. 샤워 시설이 좋다.  좋은 가격. 근처에 많은 상점들이 하나의 버스를 타고 약 10 - 15min 공항. 객실에서 흡연할 수 있습니다. 방이 준비가 되어 있지만 자신의 데스크톱에 한국인! 직원들은 영어를 잘 하지 않은, 나는 밤 늦게 도착했지만 체크 아웃을 하시는 분이었죠.",3
"초콜릿 호텔은 꽤 신식 이 개인적으로 생각하는 숨겨진 값이 マイクロ 호텔. F&b 합쳐저셔 에 위치해 많은 소매 상점. 충분한 주차장에서 호텔이 있고, 객실은 깨끗하고 넓은 한국 표준 것이 좋습니다.  수건는 제공된 일부 부정적인 포인트가 부족 thuo 호텔 게스트는 초콜릿 호텔 간판이 아니, 오히려 이곳이 한 해 동안 한글 은 호텔 찾을 수 있습니다. 주인에게 영어를 이해하지 못하는 프론트 데스크 & 만다린.  전반적으로 이 호텔은 아주 잘 관리하지 않을 사람들에게 제주시 아침 식사도 고급스럽거나 ㅋ ㅋ ㅋ. ",3
제주도 시내와는 조금 멀지만 한적하고 숙소 바로 앞 해변도로가 너무 좋습니다. 주인분도 너무 좋으시고 특히 침구류에서 락스 냄새가 나지 않는 점이 정말 좋았습니다. 로비에서 간단한 인터넷 이용이 가능하고 객실에서의 바다 풍경이 너무 좋습니다! 가격 대비 좋은 숙소입니다,3
협재해수욕장이랑 차로 1분 거리에 있었구요  바다도 보이고 정원이 특히 이뻣어요 조용하구요  바베큐장도 객실마다 있더라구요 가격도 저렴하고 잘쉬다 왔어요,3
"이것은 통증이 게스트 하우스 제주도, 특히 의 처음 제주에서 지원되지 않으며 분이 한국 언어. 더 나빴던 것, 여기가 여러 이름 - 리베라 호텔, 리베라 호텔, 호텔 riveira, 리베로 호텔... 거의 모든 불행 의 게스트 하우스, 하지만, 결국 제가 체크 인된.  하나, 그것은 모든 시설을 깜짝 제 방에서, 예컨대 엘이디를 티비, 컴퓨터는 기능 (웹 브라우저가 설치되어 있지만 의양성의 도), 미니 바, 온수 보일러, 는 정수기 (예, 바로 읽는 해당) 및 무료 와이파이. 꼭 기대도 안 한 가격에 이 정도의 방 두 110,000원 하룻밤! 또한. 나는 질 좋은 침대와 베개를 허용.  화장실은 괜찮아요, 이 욕조에 커튼이 없어서. 또한. 을 사용하여 화장실 문; 넣어서 내 체력 테스트.  을 접수, 영어 유창하지 않은 저를 화나게 합니다. 그래도, 갈 때마다 한, 그들은 나에게 최고의 골퍼 피가공물과. 예를 들어, 를 요청했을 때는 주변에 여기서 을 디너, 잘 지적, 의 지도, 근처에 레스토랑이 몇 군데 있습니다.  위치로 말할 것 같으면, 이 게스트 하우스는 위치는 유명한 쇼핑 거리로부터 멀리 킬로미터 이상 제주도, 마누카꿀을 늦은 밤 쇼핑을 코스메틱 제품, 식료품과 편리함 등. 또한 10분 거리에 있어 단지 제주 공항, 제주 국제 공항. 또한, 임대 자동차 는 차고 있다. 조식, 그러나, 제공되지 않습니다.  결론적으로, 이곳의 매력은 가격과 위치. 만약 휴가를 원하는 것이 저렴한 곳이었어요, 이 게스트 하우스에서 있습니다.",3
건축한지 오래되지 않아 콘도와 기타 시설들이 깨끗하고 좋다. 중국 관광객을 대상으로 만든 시설이라 고급자재를 썼다는 얘기도 있다.,3
"제주도 골프장은 겨울이 피크라고 많은 골퍼들이 찾았다고하네요.. 페어웨이 상태가 많이 안좋네요.. 디봇, 모래, 수리지. 이쁜 골프장이었는데ㅋ 캐디언냐의 넘치는 에너지는 좋았구요. 5,6월되면 좋아지려나.. 다른 근무자들 전반적으로 불친절.",1
"애월 해변과 발코니에서 바로 바다볼 수 있습니다. 1분 정도 걸으면 해변입니다. 멋진 커피와 디저트에 있는 건물 앞에 있는 펜션. 오징어 배 불빛 에서 보고 나오 시 놀라운 은 밤. 넓은 방, 부엌과 주차. 전체적으로 좋았지만. 불리한 점은 이 오래된 건물도 잘 되어 있습니다. 바닥은 더럽고 욕실 바닥은 욕조 및 windows 시피강 에 잔류 전기를 방전시킵니다. 이상하게도 이 장식되어 있다.  주인은 매일 깨끗한 수건을 준. 나는 사람들은 영어를 생각하지 않습니다.  가격이 저렴한 해변가에 대해. 하지만 같은 캠핑 장. 다시 머물지 않을 것이다. ",2
"우리는 서양식 콘도에 머물 렀는데, 퀸 침대 1 개와 이불 2 개가있는 방 2 개가있었습니다. 바다 전망을 감상 할 수있는 멋진 안뜰이 있습니다. 전체적인 편의 시설은 현대적이지 않지만 수용 가능합니다. 이 펜션 호텔은 1입니다. 성산 일출봉까지 자동차로 5 시간, 마운트 산까지 자동차로 20 분 한라산 관음사 트레일 헤드. 우리가 예약 한 가격으로, 나는 그만한 가치가 있다고 생각합니다.",2
애월해안도로 가는길 구암에 위치해있어요 직원들은 친절한편인데 시설은 좀 오래되어서 좀 그래요 1층에 편의점이 있어 편리했어요 커플여행으로는 좀 별로구 남자끼리 여행에는 저렴한가격에 좋아보여요~~,2
"원격 시골에 위치. 조용하고 평범한 객실의 편안함 만이 장점. 아침 식사는 호텔 비용에 포함되지 않는 jar 파일에 있는 프로비저닝 빵과 잼. 화장실 시설은 별로. 사실, 우리 방에 에어컨이 작동하지 않는, 직원들이 수정을 거절했다. 나는 내 친구들이 이 펜션이 호텔을 추천하지 않습니다.",1
"Бронировали дом для отдыха почти за год до отпуска! Тщательно и долго выбирали. Понравилось предложение от Sol Beige Pension. Однако, за месяц до заезда отель поднял цену в 1,5 раза. Этот факт значительно изменил бюджет отпуска и планы отдыха. К сожалению, впечатления об этом доме для отдыха сложились отрицательные.",1
센트럴 시티 호텔을 예약해야되는데 센트럴 호텔을 예약했습니다 ... 1시간밖에 안지났는데 취소가 안되서 묵게됨...(왜 취소 안해주세요) 가격에 맞는 숙박시설입니다. 지내기 부담없어요!,2
- 직원들은 불친절하고 영어를 잘 하지 않는 (그는 저에게 왜 나는 불평하지 않는 한 중국... 미친) - 방이 구식이고 - 사진을 인터넷이 아닌 - 에어컨이 없는 경우 이고 침대에 직접  객실 청소와 수건 - 없음,1
호텔이아니라 그냥 모텔인데 인테리어 공사한정도 이네요 가자마자 변기 고장에 방사이즈에 부족한 벽걸이 에어컨 하나가 전부입니다 그리고 4명 가는데 일회용품 2개에 수건2개가 다네요 그리고 예약할필요 없으니 현장에서 하든가 딴데가는게 나아요  ,1
"2 암버 호텔에, 이는 일명 이비사 호텔이지만 호텔은 말 그대로 2 암버 중앙에서 10분 거리에 위치하고 있어서 이렇게 서로 혼합 하다. 또한 이 덜 알려진 중 하나인 것 같습니다. 세면도구와 수건도 없었고 차 안 했지만, 주전자와 컵 4주 (2성급 호텔이). 방은 넓고, 침대는 편안했습니다 (베개와 이불이 푹신하), 방은 깨끗하고, 직원들은 매우 도움이 되고, 큰 슈퍼마켓과 호텔 건너편에 편의점이 바로 5/10 분 거리에 있다. 아침 식사는 숙박비에 포함되었는데 가격대비 다양하고 강력한 에어컨은 조용하다. 모든 것이 만족스러운 숙박이었습니다.",3
그냥 러브 모텔입니다. 객실에서는 유쾌하지 않은 냄새가 납니다.  공항에서 가까운 점은 장점이기는 하나 다시 여기에 숙박은 안 할 것 같습니다.,1
몸도 지지고 풀겸 찜질방가서 자려다 그냥 호텔나우에서 당일예약하고 지냈습니다. 주차공간 말도안되게 적구요  그냥 세워놓고 키맡기고올라왔는데 차 이동시키시고 문도 안잠가주셨더라구요. 일부로 월풀욕조있는 객실예약했는데 월풀청소를 안하시는건지 청소를 안하시는건지 검은물에 녹물이 난리도 아니네요  샤워기 거는건 망가져있고 세면대 물도 안내려가고  객실 비품 구색맞춘다고 이것저것 갖춰는 놓으셨는데 다 오래되고 정체불명 브랜드라 쓸수도 없었네요.,1
"I booked a room here as we had a flight from Jeju to Seoul at 9pm and continuing on to singapore on the red eye. We would spend our last day seeing JeJu downtown and the coastal area. (we stayed at the Shilla before this). We had low expectations, we were not staying the night and just wanted a place to put our bags, do some sightseeing/ shopping and come back, take a shower before taking our jjourney home. For US$60, we knew it would be basic but thought it would at least be neat and clean looking at photos from agoda. The photos were really misleading, a dirty armchair just outside the hotel door, box of tools lying around near entryway, Stairway piled with empty boxes and garbage. 2 Chairs had the pleather peeling off. Used soap bars were left behind, expecting it to be",1
제주도 관광의 특성상 투숙객 대부분이 연박으로 오는데 그 중 반수는 첫날이후 다음날 예약을 취소합니다. 하지만 물론 환불은 되지 않습니다. 다수가 돈버려가면서 굳이 취소하는데는 많은 사유가 있습니다. 가장 최악인건 시설입니다. 시설이 극악이구요 정말 아프리카에서 자는거같은 기분을 느낄수있습니다. 또한 이 게하의 가장 큰 장점이 게하 내에서 술을 계속 마실수 있고 소등시간이 없다는 점이었는데 그게 불가능해지고 타 게하처럼 소등시간이 생겼습니다. 시설과 파티 모두 별로입니다. 또한 직원이 사장 포함 세명이나 상주중인데 정리나 설거지를 투숙객에게 시킵니다. 다시말하지만 다른데 가세요,1
"First impression was horror- in the middle of nowhere- took 25mins by taxi from the airport to get there and was in a dark secluded area with nothing around for miles. Taxi ride cost 15300 won. Walked in and saw a large raised platform with about 6 mattresses on it and a loft/ attic area also with about 5 mattresses. Was really worried that's where we'd be put- with no privacy at all. Thankfully we were in a two person room, as opposed to the 6 bed dorm. In the middle of the rooms was another bed- also no privacy! There's a little courtyard outside where you can sit and socialise. Inside the main building there is also a small table, kitchen and office area- however it was very uncomfortable being in there in the mornings as people were sleeping in that area so you felt guilty",1
정말 술을 좋아하고 술잘 마시는 사람이라면 추천할만합니다  화장실이 불편하고 방이 좀 춥습니다 근데 파티에는 최적화네요,2
"처음 가니 방은 없고, 잠은 평상에서 잘 거라고 하시더군요. 뭔 해괴한 소리인가 했지만, 뭐 이렇게 자는 것도 나름 낭만일거라 생각했습니다. 낮에 게스트 하우스에서 바라보는 바다 풍경이 워낙 좋았거든요.  그러나 밤이 되니, 낭만은 개뿔. 평상 주변에 테이블 올려놓고 한 30명이 막걸리로 술파티 벌이더군요. 퍽이나 좋은 스타일이긴 한데, 낮 일정에 지치고 피곤한 사람은 어디서 쉬라는건지. 평상에 자라면서 평상 주변에서 술파티 벌이면 어쩌라는거죠? ㅋㅋ 억지로 같이 술먹으면서 밤새라 그건가요?  네, 여긴 그냥 낮은 수준의 유흥업소입니다. 누울 수 있고, 씻을 수 있고, 돈 주면 테이블에 술도 차려주고 간단히 안주도 줍니다. 전국에서 온 젊은 남자도 많고 젊은 여자도 많네요. 즐기시면 되겠습니다.  자세히보니 아예 대놓고 노리고 이 게하를 찾는 사람도 많아보이더라구요. 놀러왔으니 엔조이하면 되는거죠 그런거죠~  다만 게하 주인장님이 부킹을 해주시진 않습니다. 주인장님은 그냥 사파리 구경하듯 구경만 하시는걸 좋아하시더라구요. 그래서 매칭성공률은 장담못하겠네요.  그렇지만, 도심 속의 즉석만남이 지겨우시다면 강추드립니다. 화이팅!",1
정말 아프리카의 느낌이 나는 곳입니다. 촌장님도 자연인이시고.. 거기에 머무르시는 분들이 굉장히 프리한 마음을 가진 분들이 많더라구요. 그래서 인지 저희 일행들도 함께 흐트러질 수 있던 시간이었습니다. 청결은 약속드릴 수 없어요. 하지만  한번정도는 좋은 추억이 되지 않을까 싶습니다.,3
"2 개의 바다 관경을 예약했지만, 체크인시 객실 1 개가 바다보기가되지 않습니다. 예약이 완료된 이유를 주인이 알려줍니다.  방은 사진처럼 보이지 않았고, 낡은 것, 마루망, 모든 가구 (침대, 냉장고, 의자, 테이블, 심지어 TV)가 10 년 이상 사용되었습니다. 화장실 바닥은 어두운 얼룩이 많습니다.  우리가 밤에 체크인 할 때 바다 전망이 얼마나 좋은지 몰랐고 방을 만족하지 못하기 때문에 현장에서 취소하고 주인과 협상을하지만 50 % 만 회수 할 수 있습니다. 환불금. 우리는 끝에 다른 호텔을 위해 예약했다.  또한 주차 공간이 아주 작아서 약 6-8 대의 차를 주차 할 수 있습니다.  커플 여행이나 신혼 여행에는 추천하지 않습니다. 잠자는 곳을 찾고 있다면 공항 활주로가 옆에있어 소리가 단단하지 않을 수도 있습니다.",1
"이것은 뼈없는 연금입니다. 그것에 대해 호화로운 것은 없습니다. 발코니에서 바다의 전경이 보입니다. 그것은 매우 편리 공항에 매우 가깝지만, 가벼운 침목에 대해 조금 시끄러운 수 있습니다. 작은 예산으로 휴가를 보내려한다면 현명한 선택이 될 수 있습니다.",2
후회스러운곳. 어둡고 더럽고 무섭기까지했음. 공항가까와도 가기는 매우 어려움. 뒷골목 러브모텔,1
단체패키지 숙소치곤 가격대비 깨끗ᆢ조용하고 괜찮았음ㆍ 다만 엘리베이터와 복도에 싸구려향수를 잔뜩뿌려 속이 울렁거림ᆢ조식은 최악ᆢ 간단히 먹을 반찬류 준비하여 그곳에서 밥만 가져다먹을것 추천ㆍ,2
룸컨디션은 가격대비 괜찮다. 하지만 중국인들이 많고 복도에서 새벽까지 5시간동안 떠들어서 잠을 못잤다. 다신 안갈듯,1
"절대 가지마세요 서비스 완전 최악인건 둘째치고 총지배인인가몬가 완전 최악  예약건을 직원 실수인지 몬지로 동의도 없이 취소해놓고 30분 넘게 아무말없이 그냥 기다려라 기다려라 해놓고   얌전히 기다리고 있었더니 객실이 취소되었으니 딴데로가라? 더이상 여행기분 망치기 싫어서 잠깐 인터넷 검색 한 5분쯤하고 아무 안내없이 조용히 다른 호텔을 이용했습니다.  그런데 약속한 환불건도 처리해주지 않고 2주를 기다리다 전화했더니 죄송하다는 말은 한마디도 없고 할만큼 했는데 왜 또 이러냐는 식 ㅡㅡ   서비스직에서 고객이 불편함을 겪으면 일단 죄송하다는 말, 불편을 겪게 해서 죄송하다는 말이 먼저인줄로 압니다만  서비스의 기본이 안되있는 총지배인이 있는 이 호텔에서 교욱받은 직원들이 얼마나 좋은 서비스를 제공하겠습니까  절대 가지마세요",1
"제주공항에서 5분도 안걸리는 호텔이에요! 가격도 저렴한 편이고, 방도 깔끔해요. 오피스텔을 개조해서 만든 호텔이라 방안에 싱크대와 인덕션이 있는데 조리도구가 없어 사용은 못하고, 대신 조식이 5천원이라 부담없이 먹기 좋아요. (조식은 토요코인 스타일~!) 단점으로는 대로변에 위치해있어서 차량 소음이 조금 있습니다.",3
"아무리 저렴한 호텔이라 하더라도 가구들(장롱, 탁자)이 너무 많이 훼손되어 있고 커튼도 청결하지 못하고 침대주변에 콘센트도 없습니다. 이건 손님에 대한 예의가 아니라고 봅니다. 잠만 주무실 분은 괜찮으실지도 모릅니다.  II 상태가 난처했습니다. 이 거리가 멀다. 나는 보았던 사진과 기대 꼭 다른 매우 혼란스러운 만든다. 나는 제주도에 첫 날 거기에 있었다면 다른 호텔을 선택했을 것입니다.",1
"이것은 이름의 호텔입니다 - 제가 호텔에 머물러 있기로되어 있었기 때문에 제가 여기에서 끝났습니다. 제가 북한에 간 적이 있다는 것을 알았고 나를 수용하기를 거부했습니다. 그래서 나는 내 여행 3 주 전에 머무를 곳이없이 남겨 두었고, 나의 휴가를 망치지 않기 위해 가능한 한 가까운 Hyopjae 해변이었던 어딘가를 선택해야만했다.  7 박 숙박을위한이 '호텔'은 약 600 % 인 것으로 밝혀졌습니다. 이는 청구해야하는 것보다 약 1000 % 정도 더 큰 수치입니다. 그것은 이름의 호텔입니다.  본질적으로 당신은 70 초 밖에 안 보이는 거친 발코니에서 매우 피곤한 방을 치르고 있습니다. 내가 거기에 있었던 주 동안, 방이 비어있는 것 이외의 청소를하지 않고 있었다 - 그들은 침대를 만들거나 욕실을 깨끗하게하지 않았다. 그것은 꽤 진절머리 나. 매일 해변으로 가고있을 때, 모래가 방으로 들어가서 침대에 들어가서 하나의 거대한 모래 구덩이에 살고있는 것과 같았습니다. 침대에 관해서는, 내가 뒤에서 매듭을 정리하기 위해 영국에서 돌아온 이래로 두 번의 깊은 티슈 마사지를 받아야한다는 것은 너무 불편했습니다.  호텔에는 시설이 거의 없습니다. 리셉션에 간신히 유인합니다. 도착시 공항 교통편을 제공 받기를 거절하고, 공항까지가는 길에 마지 못해 택시를 타게되고, 식사를하거나 마시고 싶을 때도 있습니다. 아침 식사를위한 무엇이라도 그 다음 Hyopjae에 카페에 10 분을 걸어야한다 (나는 머무르고있을 예정였던 장소의 역설적이었다.  나는 호텔에 나의 체재를 파멸시키지 않으려 고 노력했다 -",1
"이런 종류의 사건을 경험 한 적이 없어서 어디서부터 시작해야할지 모르겠습니다.  나는 기대했던 것보다 일찍 도착했고, LK 호텔에 도착했다.   1) 로비 또는 프론트 데스크에 아무도 없습니다. 그래서 호텔에 전화를 걸었고 약 10 회 재판을 마친 후 전화로 누군가를 얻습니다.   2) 즉시 그의 반응은 매우 무례하고 위협적입니다. 그의 태도는 ""왜 나를 새벽 10시에 부르니?"" 그는 ""오전 10시에 호텔에 몸가짐이 없다""고 말합니다. 나는 그러한 예기치 않은 발언에 대답 할 수 없었다.   3) 일찍 체크인 할 수 있는지 물었다. 그의 반응은 더 이상의 논평없이 매우 간단했다. 나는 그에게 내가 일찍 방을 얻을 수 있는지에 관해 물었다. 그리고 나는 그것을 지불하게 행복하다. 그의 반응은 다시 ""아니오""였다. 나는 내 가방을 버릴 수 있는지 물었다. 그의 반응은 로비에 남겨 두었습니다. 나는 호텔 프론트 데스크에 아무도 없을 때 로비에 내 가방을 어떻게 두어도되는지 물었다. 그의 반응은 ""침묵""이었다. 서핑을하기 위해 친구들을 만나기로되어 있었기 때문에 나는 그에게 내가 갈 곳이 있는지 물었다. 그의 대답은 ""아니오""였다. 그 다음 나는 그에게 내가 당신의 옷을 갈아 입을 수있는 욕실이 없다고 물었다. 그의 반응은 - 왜 나에게 이것을 묻고있는거야? 당신은 내가 당신의 ""얼굴""을보고 싶을 때 로비에서 기다립니다.   4) 그 다음 그는 정말로 큰 또 다른 사람과 로비에 온다. 그 사람이 바로 그 지역 갱스터라고 말할 수 있습니다. 그는 술 냄새를 맡고 담배를 피우며 ""왜 당신은 그런",1
이 호텔은 그 중에서 서쪽으로 협재 극다적인 에 위치 때문에 좋은 비치. 가장 인기 있는 부분만 5 - 10분 걸으면 해변.  이 호텔의 좋은 점: - 바로 에 있는 해변으로 가는 길 (정말 좋은 위치) -직원은 친절하고 도움이 됩니다 요 - 에 편의점이 나란히 호텔 발코니에서는 오른 편으로 매우 - 해변의 전망이 매우 좋은 샤워실도 좋고 (수압도 좋습니다) -  나쁜 점: 호텔은 오래된 (2 호텔을 시작) - - 침대와 베개는 나쁜 - Tv도 아주 오래된,2
이 장소는 경영이 어려웠고 관리가 부족했습니다. 마루는 끈적 거리고 더러웠다. 문이 잠겨 있지 않았습니다. 머물러 있기가 너무 불편했습니다. 무료 아침 식사가 제공되지 않았습니다. 유일한 좋은 점은 대중 교통에 가깝습니다.,1
"내 인생의 더 나쁜 밤! ! ! ! 모든 것이 잘못되었습니다. 화장실 냄새가 좋지 않습니다. 심지어 객실의 냄새가 좋지 않습니다. 더러운 부엌과 객실, 불친절한 주인과 직원, 오전 4 시까 지 밤에 야간에 노이 스를 만드는 사람들! ! ! ! 발을 안에 넣지 마십시오! ! ! 운영! !",1
내 평생 동안 최악의 숙박. 방은 더러웠다. 그리고 나는 영빈관의 나머지에 대해 말하지 않는다. . . 인도 사람들은 밤새도록 이야기하고 음악을 퍼팅했습니다. 악몽 이었어! ! ! ! ! ! 모기 어디서나 방에. 주인은 전혀 친절하지 않았습니다.  ! ! ! ! ! ! ! 이 장소를 피해 라! ! ! ! ! ! ! !,1
